0,00 GAZP|248|129|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в
31,58 GAZP|133|249|Min Williams A/D |16|1|3||2 дня падения, 1 дня в
31,62 RTKM|136|262|Min Williams A/D |21|1|3||2 дня падения, 1 дня в
31,65 SBER|87|79|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
31,65 SBER|87|79|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
31,76 NVTK|148|223|Min Williams A/D | 8|1|3||2 дня роста, 1 дня в
31,78 GAZP|139|129|Min Williams A/D |15|1|3||3 дня падения, 1 дня в
31,82 RTKM|66|74|Max Williams A/D |18|1|2||3 дня роста, 1 дня в
31,84 NVTK|282|223|Max Williams A/D | 4|1|3||2 дня роста, 1 дня в
31,84 SBER|235|223|Max Williams A/D | 5|1|3||2 дня падения, 1 дня в
31,89 GAZP|185|249|Max Williams A/D | 6|1|3||2 дня падения, 1 дня в
31,91 RTKM|151|141|Min Williams A/D |17|1|3||3 дня падения, 1 дня в
32,05 GAZP|152|78|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в
32,05 GAZP|103|78|Max Williams A/D |15|1|2||3 дня роста, 1 дня в
32,05 LKOH|78|109|Min Williams A/D |19|1|2||3 дня падения, 1 дня в
32,11 LKOH|165|109|Min Williams A/D | 7|1|3||3 дня падения, 1 дня в
32,11 LKOH|115|109|Min Williams A/D |12|1|2||3 дня падения, 1 дня в
32,11 LKOH|110|109|Min Williams A/D |13|1|2||3 дня падения, 1 дня в
32,13 ROSN|253|221|Max Williams A/D | 4|1|3||2 дня падения, 1 дня в
32,13 GAZP|286|249|Min Williams A/D | 4|1|3||2 дня падения, 1 дня в
32,16 RTKM|270|171|Min Williams A/D | 5|1|3||2 дня роста, 1 дня в
32,24 GAZP|152|249|Max Williams A/D | 8|1|3||2 дня падения, 1 дня в
32,26 LKOH|93|109|Min Williams A/D |16|1|2||3 дня падения, 1 дня в
32,26 ROSN|140|93|Max Williams A/D |10|1|3||3 дня роста, 1 дня в
32,29 NVTK|184|96|Min Williams A/D | 6|1|3||3 дня падения, 1 дня в
32,29 NVTK|175|96|Min Williams A/D | 7|1|3||3 дня падения, 1 дня в
32,35 GAZP|68|78|Max Williams A/D |24|1|1||3 дня роста, 1 дня в
32,35 GAZP|106|68|Min Williams A/D |24|1|3||4 дня падения, 1 дня в
32,35 NVTK|136|223|Min Williams A/D | 9|1|3||2 дня роста, 1 дня в
32,35 SBER|148|102|Min Williams A/D |11|1|3||3 дня падения, 1 дня в
32,38 ROSN|176|105|Min Williams A/D | 8|1|3||3 дня падения, 1 дня в
32,43 ROSN|74|105|Min Williams A/D |24|1|2||3 дня падения, 1 дня в
32,43 RTKM|45|37|Max Williams A/D |24|1|2||4 дня роста, 1 дня в
32,56 GAZP|149|129|Min Williams A/D |13|1|3||3 дня падения, 1 дня в
32,56 GAZP|144|129|Min Williams A/D |14|1|3||3 дня падения, 1 дня в
32,62 GAZP|141|249|Max Williams A/D | 9|1|3||2 дня падения, 1 дня в
32,62 RTKM|159|141|Min Williams A/D |15|1|3||3 дня падения, 1 дня в
32,62 RTKM|157|141|Min Williams A/D |16|1|3||3 дня падения, 1 дня в
32,63 ROSN|95|105|Min Williams A/D |19|1|2||3 дня падения, 1 дня в
32,65 GMKN|97|49|Min Williams A/D |23|1|3||4 дня падения, 1 дня в
32,65 GMKN|92|49|Min Williams A/D |24|1|3||4 дня падения, 1 дня в
32,65 GMKN|90|49|Min Williams A/D |25|1|3||4 дня падения, 1 дня в
32,71 GMKN|137|107|Min Williams A/D |10|1|3||3 дня падения, 1 дня в
32,71 NVTK|168|107|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в
32,72 LKOH|249|217|Min Williams A/D | 4|1|3||2 дня роста, 1 дня в
32,76 LKOH|78|58|Min Williams A/D |19|1|2||4 дня падения, 1 дня в
32,76 LKOH|62|58|Min Williams A/D |24|1|1||4 дня падения, 1 дня в
32,84 NVTK|282|201|Max Williams A/D | 4|1|3||2 дня падения, 1 дня в
32,91 SBER|89|79|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
32,93 GAZP|164|249|Max Williams A/D | 7|1|3||2 дня падения, 1 дня в
32,94 LKOH|85|109|Min Williams A/D |18|1|2||3 дня падения, 1 дня в
32,95 ROSN|88|105|Min Williams A/D |21|1|2||3 дня падения, 1 дня в
32,97 ROSN|91|105|Min Williams A/D |20|1|2||3 дня падения, 1 дня в
33,02 ROSN|106|201|Min Williams A/D |17|1|3||2 дня роста, 1 дня в
33,18 GMKN|262|217|Max Williams A/D | 4|1|3||2 дня падения, 1 дня в
33,33 GAZP|107|78|Max Williams A/D |14|1|2||3 дня роста, 1 дня в
33,33 GAZP|75|78|Max Williams A/D |22|1|1||3 дня роста, 1 дня в
33,33 GAZP|66|78|Max Williams A/D |25|1|1||3 дня роста, 1 дня в
33,33 GAZP|228|183|Min Williams A/D | 6|1|3||2 дня роста, 1 дня в
33,33 LKOH|153|111|Max Williams A/D |12|1|3||3 дня роста, 1 дня в
33,33 ROSN|146|93|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в
33,33 ROSN|71|45|Max Williams A/D |24|1|2||4 дня роста, 1 дня в
33,33 ROSN|70|45|Max Williams A/D |25|1|2||4 дня роста, 1 дня в
33,33 RTKM|41|21|Max Williams A/D |25|1|3||5 дня роста, 1 дня в
33,33 RTKM|166|141|Min Williams A/D |14|1|3||3 дня падения, 1 дня в
33,48 ROSN|337|221|Min Williams A/D | 3|1|3||2 дня падения, 1 дня в
33,61 NVTK|122|223|Min Williams A/D |10|1|3||2 дня роста, 1 дня в
33,63 SBER|265|223|Max Williams A/D | 4|1|3||2 дня падения, 1 дня в
33,64 LKOH|318|217|Max Williams A/D | 3|1|3||2 дня роста, 1 дня в
33,70 GAZP|92|183|Max Williams A/D |17|1|2||2 дня роста, 1 дня в
33,70 NVTK|92|96|Min Williams A/D |15|1|2||3 дня падения, 1 дня в
33,73 ROSN|83|105|Min Williams A/D |22|1|2||3 дня падения, 1 дня в
33,75 ROSN|80|93|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
33,75 ROSN|80|105|Min Williams A/D |23|1|2||3 дня падения, 1 дня в
33,78 NVTK|74|96|Min Williams A/D |20|1|2||3 дня падения, 1 дня в
33,80 LKOH|302|216|Min Williams A/D | 3|1|3||2 дня падения, 1 дня в
33,82 ROSN|68|105|Min Williams A/D |25|1|2||3 дня падения, 1 дня в
33,90 RTKM|59|74|Max Williams A/D |19|1|2||3 дня роста, 1 дня в
33,94 LKOH|123|109|Min Williams A/D |11|1|2||3 дня падения, 1 дня в
34,02 GAZP|97|183|Max Williams A/D |16|1|2||2 дня роста, 1 дня в
34,03 SBER|322|191|Max Williams A/D | 3|1|3||2 дня роста, 1 дня в
34,08 SBER|312|223|Min Williams A/D | 3|1|3||2 дня падения, 1 дня в
34,10 GMKN|308|217|Min Williams A/D | 3|1|3||2 дня падения, 1 дня в
34,18 SBER|93|79|Max Williams A/D |20|1|2||3 дня роста, 1 дня в
34,26 LKOH|266|216|Max Williams A/D | 4|1|3||2 дня падения, 1 дня в
34,29 GAZP|68|35|Max Williams A/D |24|1|1||4 дня роста, 1 дня в
34,29 GAZP|66|35|Max Williams A/D |25|1|1||4 дня роста, 1 дня в
34,31 ROSN|102|105|Min Williams A/D |18|1|2||3 дня падения, 1 дня в
34,31 ROSN|102|201|Min Williams A/D |18|1|3||2 дня роста, 1 дня в
34,31 SBER|152|102|Min Williams A/D |10|1|3||3 дня падения, 1 дня в
34,38 NVTK|100|96|Min Williams A/D |13|1|2||3 дня падения, 1 дня в
34,48 LKOH|64|58|Min Williams A/D |23|1|1||4 дня падения, 1 дня в
34,48 NVTK|87|96|Min Williams A/D |16|1|2||3 дня падения, 1 дня в
34,50 RTKM|295|171|Min Williams A/D | 4|1|3||2 дня роста, 1 дня в
34,55 RTKM|55|74|Max Williams A/D |20|1|2||3 дня роста, 1 дня в
34,57 NVTK|81|96|Min Williams A/D |18|1|2||3 дня падения, 1 дня в
34,58 GMKN|144|107|Min Williams A/D | 9|1|3||3 дня падения, 1 дня в
34,62 GAZP|112|78|Max Williams A/D |13|1|2||3 дня роста, 1 дня в
34,65 GAZP|127|249|Max Williams A/D |11|1|3||2 дня падения, 1 дня в
34,72 NVTK|72|96|Min Williams A/D |21|1|2||3 дня падения, 1 дня в
34,73 RTKM|295|262|Min Williams A/D | 4|1|3||2 дня падения, 1 дня в
34,75 RTKM|172|141|Min Williams A/D |13|1|3||3 дня падения, 1 дня в
34,78 ROSN|80|46|Min Williams A/D |23|1|2||4 дня падения, 1 дня в
34,85 GAZP|132|249|Max Williams A/D |10|1|3||2 дня падения, 1 дня в
34,88 GAZP|156|129|Min Williams A/D |12|1|3||3 дня падения, 1 дня в
34,88 NVTK|86|96|Min Williams A/D |17|1|2||3 дня падения, 1 дня в
34,95 GAZP|103|183|Max Williams A/D |15|1|2||2 дня роста, 1 дня в
35,00 NVTK|61|40|Min Williams A/D |25|1|2||4 дня падения, 1 дня в
35,06 NVTK|77|96|Min Williams A/D |19|1|2||3 дня падения, 1 дня в
35,09 RTKM|278|171|Max Williams A/D | 3|1|3||2 дня роста, 1 дня в
35,11 NVTK|94|96|Min Williams A/D |14|1|2||3 дня падения, 1 дня в
35,14 LKOH|166|111|Max Williams A/D |10|1|3||3 дня роста, 1 дня в
35,14 LKOH|159|111|Max Williams A/D |11|1|3||3 дня роста, 1 дня в
35,14 RTKM|119|74|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в
35,14 RTKM|85|74|Max Williams A/D |13|1|2||3 дня роста, 1 дня в
35,14 RTKM|55|37|Max Williams A/D |20|1|2||4 дня роста, 1 дня в
35,14 RTKM|52|37|Max Williams A/D |21|1|2||4 дня роста, 1 дня в
35,14 RTKM|51|37|Max Williams A/D |22|1|2||4 дня роста, 1 дня в
35,14 RTKM|46|37|Max Williams A/D |23|1|2||4 дня роста, 1 дня в
35,21 GAZP|71|78|Max Williams A/D |23|1|1||3 дня роста, 1 дня в
35,24 ROSN|106|105|Min Williams A/D |17|1|2||3 дня падения, 1 дня в
35,29 GAZP|112|68|Min Williams A/D |23|1|3||4 дня падения, 1 дня в
35,29 NVTK|102|107|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
35,29 ROSN|85|93|Max Williams A/D |20|1|2||3 дня роста, 1 дня в
35,29 SBER|158|102|Min Williams A/D | 9|1|3||3 дня падения, 1 дня в
35,32 ROSN|280|201|Min Williams A/D | 4|1|3||2 дня роста, 1 дня в
35,34 GAZP|302|249|Max Williams A/D | 3|1|3||2 дня падения, 1 дня в
35,34 NVTK|116|223|Min Williams A/D |11|1|3||2 дня роста, 1 дня в
35,43 NVTK|301|223|Min Williams A/D | 3|1|3||2 дня роста, 1 дня в
35,44 SBER|101|79|Max Williams A/D |17|1|2||3 дня роста, 1 дня в
35,44 SBER|99|79|Max Williams A/D |18|1|2||3 дня роста, 1 дня в
35,44 SBER|97|79|Max Williams A/D |19|1|2||3 дня роста, 1 дня в
35,46 RTKM|178|141|Min Williams A/D |12|1|3||3 дня падения, 1 дня в
35,51 GAZP|107|183|Max Williams A/D |14|1|2||2 дня роста, 1 дня в
35,56 ROSN|80|45|Max Williams A/D |21|1|2||4 дня роста, 1 дня в
35,56 ROSN|73|45|Max Williams A/D |22|1|2||4 дня роста, 1 дня в
35,56 ROSN|72|45|Max Williams A/D |23|1|2||4 дня роста, 1 дня в
35,56 RTKM|45|74|Max Williams A/D |24|1|2||3 дня роста, 1 дня в
35,64 NVTK|101|107|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
35,78 LKOH|133|109|Min Williams A/D |10|1|2||3 дня падения, 1 дня в
35,82 GMKN|99|67|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
35,82 GMKN|96|67|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
35,82 GMKN|96|67|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
35,82 GMKN|94|67|Max Williams A/D |24|1|2||3 дня роста, 1 дня в
35,82 GMKN|93|67|Max Williams A/D |25|1|2||3 дня роста, 1 дня в
35,85 NVTK|106|107|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
35,90 GAZP|80|78|Max Williams A/D |21|1|1||3 дня роста, 1 дня в
35,90 GMKN|156|175|Max Williams A/D | 8|1|2||2 дня роста, 1 дня в
35,90 RTKM|125|78|Min Williams A/D |24|1|3||4 дня падения, 1 дня в
35,90 RTKM|121|78|Min Williams A/D |25|1|3||4 дня падения, 1 дня в
35,96 ROSN|89|93|Max Williams A/D |19|1|2||3 дня роста, 1 дня в
36,00 GMKN|178|175|Max Williams A/D | 7|1|2||2 дня роста, 1 дня в
36,07 NVTK|122|201|Min Williams A/D |10|1|2||2 дня падения, 1 дня в
36,07 NVTK|61|96|Min Williams A/D |25|1|2||3 дня падения, 1 дня в
36,21 LKOH|93|58|Min Williams A/D |16|1|2||4 дня падения, 1 дня в
36,21 LKOH|89|58|Min Williams A/D |17|1|2||4 дня падения, 1 дня в
36,21 LKOH|85|58|Min Williams A/D |18|1|2||4 дня падения, 1 дня в
36,21 LKOH|66|58|Min Williams A/D |22|1|1||4 дня падения, 1 дня в
36,21 NVTK|116|201|Min Williams A/D |11|1|2||2 дня падения, 1 дня в
36,23 NVTK|69|96|Min Williams A/D |22|1|2||3 дня падения, 1 дня в
36,36 NVTK|99|107|Max Williams A/D |24|1|2||3 дня роста, 1 дня в
36,36 NVTK|66|96|Min Williams A/D |23|1|2||3 дня падения, 1 дня в
36,43 GAZP|161|129|Min Williams A/D |11|1|3||3 дня падения, 1 дня в
36,45 GMKN|161|107|Min Williams A/D | 8|1|3||3 дня падения, 1 дня в
36,45 NVTK|108|107|Max Williams A/D |20|1|2||3 дня роста, 1 дня в
36,46 NVTK|105|96|Min Williams A/D |12|1|2||3 дня падения, 1 дня в
36,49 GMKN|148|175|Max Williams A/D | 9|1|2||2 дня роста, 1 дня в
36,51 NVTK|63|96|Min Williams A/D |24|1|2||3 дня падения, 1 дня в
36,54 RTKM|52|74|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
36,59 RTKM|41|74|Max Williams A/D |25|1|2||3 дня роста, 1 дня в
36,61 GAZP|112|183|Max Williams A/D |13|1|2||2 дня роста, 1 дня в
36,61 GAZP|251|183|Min Williams A/D | 5|1|3||2 дня роста, 1 дня в
36,62 ROSN|71|93|Max Williams A/D |24|1|2||3 дня роста, 1 дня в
36,71 SBER|105|79|Max Williams A/D |16|1|2||3 дня роста, 1 дня в
36,73 NVTK|98|107|Max Williams A/D |25|1|2||3 дня роста, 1 дня в
36,76 GAZP|115|68|Min Williams A/D |22|1|3||4 дня падения, 1 дня в
36,96 ROSN|83|46|Min Williams A/D |22|1|2||4 дня падения, 1 дня в
36,96 RTKM|46|74|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
36,99 ROSN|73|93|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
37,14 NVTK|105|201|Min Williams A/D |12|1|2||2 дня падения, 1 дня в
37,14 ROSN|70|93|Max Williams A/D |25|1|2||3 дня роста, 1 дня в
37,14 ROSN|111|105|Min Williams A/D |16|1|2||3 дня падения, 1 дня в
37,16 NVTK|148|201|Min Williams A/D | 8|1|2||2 дня падения, 1 дня в
37,18 GAZP|82|78|Max Williams A/D |20|1|1||3 дня роста, 1 дня в
37,18 RTKM|128|78|Min Williams A/D |23|1|3||4 дня падения, 1 дня в
37,20 GAZP|164|183|Max Williams A/D | 7|1|2||2 дня роста, 1 дня в
37,25 RTKM|51|74|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
37,25 SBER|167|102|Min Williams A/D | 8|1|3||3 дня падения, 1 дня в
37,31 GMKN|103|67|Max Williams A/D |19|1|2||3 дня роста, 1 дня в
37,31 GMKN|102|67|Max Williams A/D |20|1|2||3 дня роста, 1 дня в
37,37 LKOH|99|111|Max Williams A/D |25|1|2||3 дня роста, 1 дня в
37,38 NVTK|186|107|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в
37,38 NVTK|114|107|Max Williams A/D |18|1|2||3 дня роста, 1 дня в
37,38 NVTK|112|107|Max Williams A/D |19|1|2||3 дня роста, 1 дня в
37,50 LKOH|104|111|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
37,50 NVTK|136|201|Min Williams A/D | 9|1|2||2 дня падения, 1 дня в
37,50 NVTK|63|40|Min Williams A/D |24|1|2||4 дня падения, 1 дня в
37,50 ROSN|72|93|Max Williams A/D |23|1|2||3 дня роста, 1 дня в
37,59 RTKM|186|141|Min Williams A/D |11|1|3||3 дня падения, 1 дня в
37,61 LKOH|187|109|Min Williams A/D | 6|1|3||3 дня падения, 1 дня в
37,63 ROSN|94|93|Max Williams A/D |18|1|2||3 дня роста, 1 дня в
37,76 SBER|98|102|Min Williams A/D |24|1|2||3 дня падения, 1 дня в
37,76 SBER|98|102|Min Williams A/D |25|1|2||3 дня падения, 1 дня в
37,81 ROSN|312|201|Max Williams A/D | 3|1|3||2 дня роста, 1 дня в
37,84 RTKM|125|74|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в
37,84 RTKM|89|74|Max Williams A/D |12|1|2||3 дня роста, 1 дня в
37,84 RTKM|66|37|Max Williams A/D |18|1|2||4 дня роста, 1 дня в
37,84 RTKM|59|37|Max Williams A/D |19|1|2||4 дня роста, 1 дня в
37,88 GAZP|132|183|Max Williams A/D |10|1|2||2 дня роста, 1 дня в
37,93 LKOH|99|58|Min Williams A/D |15|1|2||4 дня падения, 1 дня в
37,93 LKOH|71|58|Min Williams A/D |21|1|1||4 дня падения, 1 дня в
37,97 SBER|109|79|Max Williams A/D |15|1|2||3 дня роста, 1 дня в
38,00 LKOH|100|111|Max Williams A/D |24|1|2||3 дня роста, 1 дня в
38,02 GAZP|121|183|Max Williams A/D |12|1|2||2 дня роста, 1 дня в
38,10 ROSN|194|105|Min Williams A/D | 7|1|3||3 дня падения, 1 дня в
38,10 RTKM|41|21|Max Williams A/D |25|1|2||5 дня роста, 1 дня в
38,24 GMKN|136|175|Max Williams A/D |10|1|2||2 дня роста, 1 дня в
38,24 SBER|103|102|Min Williams A/D |23|1|2||3 дня падения, 1 дня в
38,32 GMKN|176|107|Min Williams A/D | 7|1|3||3 дня падения, 1 дня в
38,32 NVTK|120|107|Max Williams A/D |17|1|2||3 дня роста, 1 дня в
38,46 GAZP|121|78|Max Williams A/D |12|1|2||3 дня роста, 1 дня в
38,46 RTKM|132|78|Min Williams A/D |22|1|3||4 дня падения, 1 дня в
38,53 LKOH|142|109|Min Williams A/D | 9|1|2||3 дня падения, 1 дня в
38,58 GAZP|127|183|Max Williams A/D |11|1|2||2 дня роста, 1 дня в
38,71 LKOH|302|217|Min Williams A/D | 3|1|3||2 дня роста, 1 дня в
38,71 ROSN|158|93|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в
38,74 LKOH|176|111|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в
38,74 LKOH|111|111|Max Williams A/D |21|1|2||3 дня роста, 1 дня в
38,80 GAZP|185|183|Max Williams A/D | 6|1|2||2 дня роста, 1 дня в
38,81 GMKN|106|67|Max Williams A/D |18|1|2||3 дня роста, 1 дня в
38,81 NVTK|340|201|Max Williams A/D | 3|1|3||2 дня падения, 1 дня в
38,82 GAZP|152|183|Max Williams A/D | 8|1|2||2 дня роста, 1 дня в
38,89 LKOH|108|111|Max Williams A/D |22|1|2||3 дня роста, 1 дня в
39,01 GAZP|141|183|Max Williams A/D | 9|1|2||2 дня роста, 1 дня в
39,07 SBER|151|191|Max Williams A/D |10|1|2||2 дня роста, 1 дня в
